PID,store_number,business_date,quantity
5276,308,2019/2/22,5
4072,369,2019/2/22,5
13169,64,2019/2/22,3
10093,100,2019/2/22,7
12358,142,2019/2/22,6
15624,296,2019/2/22,5
2354,29,2019/2/22,5
4718,484,2019/2/22,1
11072,493,2019/2/22,8
6861,55,2019/2/22,4
23649,374,2019/2/22,17
7527,100,2019/2/22,6
11152,61,2019/2/22,1
860,367,2019/2/22,3
6819,189,2019/2/22,7
1166,26,2019/2/22,2
1803,28,2019/2/22,16
1437,281,2019/2/22,3
3621,334,2019/2/22,8
617,437,2019/2/22,1
3882,265,2019/2/22,2
23563,35,2019/2/22,7
16370,239,2019/2/22,5
8078,469,2019/2/21,6
3242,112,2019/2/21,4
4037,357,2019/2/21,2
15292,200,2019/2/21,5
19203,50,2019/2/21,6
9826,466,2019/2/21,2
11896,11,2019/2/21,5
19116,234,2019/2/21,2
23853,29,2019/2/21,6
10906,60,2019/2/21,1
24073,480,2019/2/21,5
24057,40,2019/2/21,1
7465,386,2019/2/21,1
21902,467,2019/2/21,5
2358,297,2019/2/21,5
22376,313,2019/2/21,1
4413,268,2019/2/21,2
1493,487,2019/2/21,1
9600,451,2019/2/21,4
359,406,2019/2/21,6
15615,479,2019/2/21,4
17924,385,2019/2/21,7
18552,198,2019/2/21,5
2304,366,2019/2/21,5
582,251,2019/2/21,6
24041,324,2019/2/21,1
12532,140,2019/2/21,3
14752,306,2019/2/21,2
19522,174,2019/2/21,2
24118,492,2019/2/21,3
10423,285,2019/2/21,4
1821,70,2019/2/21,3
18527,450,2019/2/21,2
12181,382,2019/2/21,3
17067,43,2019/2/21,1
8462,320,2019/2/21,1
24959,162,2019/2/21,9
15717,137,2019/2/21,3
2630,104,2019/2/21,3
21989,131,2019/2/21,3
5069,439,2019/2/21,1
14837,85,2019/2/21,1
6649,207,2019/2/21,3
10946,476,2019/2/21,1
2638,280,2019/2/21,5
7581,471,2019/2/21,5
11894,352,2019/2/21,7
1586,281,2019/2/21,7
19143,121,2019/2/21,3
1528,205,2019/2/21,2
12110,212,2019/2/21,1
881,418,2019/2/21,4
12774,302,2019/2/21,2
8001,253,2019/2/20,1
5861,424,2019/2/20,5
3830,103,2019/2/20,2
8318,476,2019/2/20,7
7803,282,2019/2/20,6
20288,402,2019/2/20,3
6524,455,2019/2/20,1
23176,179,2019/2/20,1
25022,3,2019/2/20,3
20066,278,2019/2/20,3
16684,237,2019/2/20,6
3320,490,2019/2/20,3
16133,477,2019/2/20,6
15566,222,2019/2/20,5
11673,389,2019/2/20,3
3350,456,2019/2/20,2
7328,77,2019/2/20,6
20193,306,2019/2/20,5
18515,275,2019/2/20,2
6017,289,2019/2/20,7
18610,33,2019/2/20,3
15534,482,2019/2/20,1
10207,87,2019/2/20,5
8,106,2019/2/20,5
23480,139,2019/2/20,5
7805,340,2019/2/19,1
20658,34,2019/2/19,4
11534,261,2019/2/19,3
19467,317,2019/2/19,3
2134,211,2019/2/19,1
4044,234,2019/2/19,9
16841,195,2019/2/19,1
10068,437,2019/2/19,1
5607,33,2019/2/19,1
13582,22,2019/2/19,4
14710,173,2019/2/19,1
2272,462,2019/2/19,2
2350,129,2019/2/19,6
24868,38,2019/2/19,2
3098,127,2019/2/19,1
21056,316,2019/2/19,1
2354,119,2019/2/19,4
8788,277,2019/2/19,3
12738,400,2019/2/19,1
13782,476,2019/2/19,3
6056,343,2019/2/19,4
21277,177,2019/2/19,6
3263,53,2019/2/19,5
8450,151,2019/2/19,5
16781,232,2019/2/19,2
5697,98,2019/2/19,2
13319,21,2019/2/19,1
2370,481,2019/2/19,6
22604,301,2019/2/19,1
7331,431,2019/2/19,1
1913,5,2019/2/19,1
12058,220,2019/2/19,5
14425,228,2019/2/19,1
689,301,2019/2/19,3
17426,89,2019/2/19,9
23080,297,2019/2/19,6
16006,142,2019/2/19,7
9015,106,2019/2/19,1
13024,58,2019/2/19,6
4574,112,2019/2/18,6
23370,161,2019/2/18,6
15721,318,2019/2/18,2
25123,447,2019/2/18,3
12205,298,2019/2/18,5
821,104,2019/2/18,5
3139,269,2019/2/18,1
15018,63,2019/2/18,1
8587,349,2019/2/18,1
4040,276,2019/2/18,4
15331,56,2019/2/18,2
2246,160,2019/2/18,4
19218,331,2019/2/18,7
21874,289,2019/2/18,13
3909,406,2019/2/18,7
16191,221,2019/2/18,5
6691,201,2019/2/18,4
14558,68,2019/2/18,6
11375,314,2019/2/18,5
8609,132,2019/2/18,2
24725,60,2019/2/18,2
4735,451,2019/2/18,1
22443,442,2019/2/18,1
6806,106,2019/2/18,6
6462,392,2019/2/18,2
5011,354,2019/2/18,2
5069,55,2019/2/18,2
3574,320,2019/2/18,7
4868,478,2019/2/18,3
3936,41,2019/2/18,2
18051,164,2019/2/18,4
16927,182,2019/2/18,1
8546,395,2019/2/18,3
22264,328,2019/2/18,29
5771,22,2019/2/18,7
8020,118,2019/2/18,1
6275,227,2019/2/18,18
16301,54,2019/2/18,1
9054,378,2019/2/18,3
444,91,2019/2/18,5
3783,76,2019/2/18,1
25222,381,2019/2/18,2
18358,349,2019/2/18,4
12558,447,2019/2/18,5
17887,271,2019/2/18,5
14146,254,2019/2/18,3
9294,205,2019/2/18,12
16713,183,2019/2/18,7
22398,326,2019/2/18,5
8781,481,2019/2/18,2
12822,29,2019/2/18,3
12167,135,2019/2/17,1
10622,359,2019/2/17,1
23700,237,2019/2/17,1
7517,337,2019/2/17,1
3228,6,2019/2/17,1
10294,401,2019/2/17,1
19226,443,2019/2/17,4
9535,256,2019/2/17,5
16562,152,2019/2/17,5
23517,126,2019/2/17,3
3733,69,2019/2/17,7
24726,491,2019/2/17,6
726,74,2019/2/17,1
13387,15,2019/2/17,3
7494,438,2019/2/17,5
14559,337,2019/2/17,1
11587,274,2019/2/17,3
15452,18,2019/2/17,2
3035,372,2019/2/17,5
24511,440,2019/2/17,2
12727,101,2019/2/17,6
4920,152,2019/2/17,1
24429,270,2019/2/17,3
969,99,2019/2/17,13
7763,78,2019/2/17,3
10523,89,2019/2/17,1
14319,343,2019/2/17,5
12406,297,2019/2/17,3
12861,322,2019/2/17,4
8722,477,2019/2/17,7
7745,19,2019/2/17,4
4153,161,2019/2/17,3
4645,74,2019/2/17,7
2738,314,2019/2/16,7
22175,499,2019/2/16,2
15364,190,2019/2/16,3
7621,258,2019/2/16,4
6518,260,2019/2/16,2
13035,163,2019/2/16,5
530,85,2019/2/16,3
24658,10,2019/2/16,9
24498,438,2019/2/16,6
4180,35,2019/2/16,2
15520,79,2019/2/16,4
21702,438,2019/2/16,1
14851,350,2019/2/16,3
1805,308,2019/2/16,5
20595,458,2019/2/16,1
10520,446,2019/2/16,3
19016,171,2019/2/16,14
14632,359,2019/2/16,7
6634,198,2019/2/16,4
7620,468,2019/2/16,5
23829,17,2019/2/16,1
11962,492,2019/2/16,5
955,298,2019/2/16,4
18099,261,2019/2/16,8
6555,16,2019/2/16,9
10564,4,2019/2/16,2
20494,135,2019/2/16,5
14678,136,2019/2/16,4
20159,364,2019/2/16,2
23609,170,2019/2/16,3
3461,262,2019/2/16,3
13173,250,2019/2/16,9
2811,148,2019/2/16,4
6621,476,2019/2/16,1
3889,369,2019/2/16,5
7409,467,2019/2/16,2
7565,262,2019/2/15,8
15307,456,2019/2/15,7
1071,389,2019/2/15,1
16043,273,2019/2/15,3
19688,388,2019/2/15,3
9227,465,2019/2/15,4
17521,79,2019/2/15,5
9801,161,2019/2/15,7
7400,425,2019/2/15,5
19526,496,2019/2/15,1
19419,351,2019/2/15,6
19413,352,2019/2/15,2
15315,121,2019/2/15,1
4548,494,2019/2/15,5
12595,170,2019/2/15,1
7363,85,2019/2/15,4
12163,281,2019/2/15,4
6393,119,2019/2/15,4
22229,467,2019/2/15,5
16858,294,2019/2/15,1
3852,299,2019/2/15,4
4062,374,2019/2/15,2
16929,330,2019/2/15,6
23648,393,2019/2/15,1
9525,420,2019/2/15,4
7572,299,2019/2/15,2
4099,231,2019/2/15,4
9619,81,2019/2/15,7
6467,265,2019/2/15,1
10219,111,2019/2/15,1
12391,488,2019/2/15,4
21846,80,2019/2/15,6
23324,201,2019/2/15,5
14542,235,2019/2/15,1
19858,243,2019/2/15,5
2754,106,2019/2/15,6
6117,331,2019/2/15,4
19775,286,2019/2/15,1
42,14,2019/2/14,1
10249,489,2019/2/14,7
12297,7,2019/2/14,13
2742,64,2019/2/14,6
24531,30,2019/2/14,3
25289,293,2019/2/14,3
20458,387,2019/2/14,5
10719,401,2019/2/14,3
3585,180,2019/2/14,4
3030,138,2019/2/14,3
14778,114,2019/2/14,17
4243,422,2019/2/14,3
524,211,2019/2/14,2
2834,258,2019/2/14,2
2889,473,2019/2/14,6
1652,152,2019/2/14,1
15738,18,2019/2/14,6
6329,156,2019/2/14,2
18578,238,2019/2/14,6
21886,498,2019/2/14,5
2837,470,2019/2/14,1
7874,176,2019/2/14,1
13378,220,2019/2/14,2
3072,261,2019/2/14,13
4591,326,2019/2/14,3
14010,148,2019/2/14,1
11486,414,2019/2/14,4
24745,323,2019/2/14,6
2886,101,2019/2/14,4
6762,133,2019/2/14,1
14729,223,2019/2/14,1
10314,52,2019/2/14,5
2981,95,2019/2/14,1
21497,204,2019/2/14,4
9038,385,2019/2/14,7
22586,218,2019/2/14,1
24224,62,2019/2/14,4
7717,500,2019/2/14,1
15963,90,2019/2/14,5
22703,491,2019/2/14,6
3455,264,2019/2/14,3
1879,197,2019/2/14,1
9504,19,2019/2/14,3
6069,234,2019/2/14,6
3520,62,2019/2/14,13
15396,44,2019/2/14,6
22962,222,2019/2/14,1
1100,23,2019/2/14,1
503,404,2019/2/14,4
14009,222,2019/2/14,7
10323,192,2019/2/14,5
11354,100,2019/2/14,6
11186,280,2019/2/14,12
18105,194,2019/2/14,1
17238,250,2019/2/14,7
8963,486,2019/2/14,4
20286,22,2019/2/14,4
3625,423,2019/2/14,6
18970,33,2019/2/14,3
1928,264,2019/2/14,1
11043,277,2019/2/14,4
24166,358,2019/2/14,4
1307,228,2019/2/14,1
20546,371,2019/2/14,6
15456,43,2019/2/14,4
11871,315,2019/2/14,4
680,395,2019/2/14,8
18060,218,2019/2/14,1
22019,304,2019/2/14,4
12721,326,2019/2/14,4
2434,460,2019/2/14,7
20737,117,2019/2/14,6
412,231,2019/2/13,19
12087,63,2019/2/13,4
7791,177,2019/2/13,1
4304,1,2019/2/13,7
7739,28,2019/2/13,4
22306,486,2019/2/13,1
22718,81,2019/2/13,7
22185,423,2019/2/13,2
7278,460,2019/2/13,6
13977,17,2019/2/13,3
23477,334,2019/2/13,2
4641,55,2019/2/13,1
3708,231,2019/2/13,4
16542,255,2019/2/13,2
3163,4,2019/2/13,1
21029,29,2019/2/13,4
18592,465,2019/2/13,6
21482,332,2019/2/13,2
12802,280,2019/2/13,1
5718,426,2019/2/13,1
7505,52,2019/2/13,5
9732,155,2019/2/13,1
13757,94,2019/2/13,6
17796,379,2019/2/13,3
23718,41,2019/2/13,2
23218,129,2019/2/13,7
10333,22,2019/2/13,4
12134,335,2019/2/13,7
3602,456,2019/2/13,4
6543,143,2019/2/13,4
15309,149,2019/2/13,3
879,368,2019/2/13,6
20270,356,2019/2/13,1
15869,467,2019/2/13,5
21457,487,2019/2/13,4
24339,166,2019/2/13,1
10461,212,2019/2/13,2
22335,393,2019/2/13,2
3980,195,2019/2/13,5
9071,54,2019/2/13,1
18203,347,2019/2/13,1
17201,229,2019/2/13,1
24955,154,2019/2/13,3
13504,398,2019/2/13,5
11990,264,2019/2/13,2
21961,449,2019/2/13,3
19245,16,2019/2/13,2
6421,98,2019/2/13,1
2885,378,2019/2/13,6
8994,433,2019/2/13,10
20426,15,2019/2/12,2
17405,317,2019/2/12,9
15739,182,2019/2/12,7
12682,231,2019/2/12,2
15763,341,2019/2/12,3
20928,266,2019/2/12,3
1314,354,2019/2/12,4
22921,462,2019/2/12,4
1332,262,2019/2/12,6
15879,342,2019/2/12,1
4556,151,2019/2/12,6
9302,425,2019/2/12,6
12817,231,2019/2/12,5
25290,163,2019/2/12,3
21677,104,2019/2/12,3
6627,42,2019/2/12,5
22547,339,2019/2/12,3
3122,96,2019/2/12,2
11004,393,2019/2/12,3
2411,13,2019/2/12,5
4966,245,2019/2/12,4
12423,454,2019/2/12,6
5654,217,2019/2/12,3
6109,490,2019/2/12,3
11568,58,2019/2/12,2
21632,78,2019/2/12,4
11764,148,2019/2/12,5
879,149,2019/2/12,3
12918,455,2019/2/12,3
1623,464,2019/2/12,1
10750,32,2019/2/12,6
20084,259,2019/2/12,1
23245,488,2019/2/12,7
3316,268,2019/2/12,1
10915,66,2019/2/12,1
22459,500,2019/2/12,2
16995,85,2019/2/12,6
16734,289,2019/2/12,4
10559,65,2019/2/12,2
14430,373,2019/2/12,3
20894,130,2019/2/12,6
1723,336,2019/2/12,1
25222,62,2019/2/12,2
12880,51,2019/2/12,3
16394,323,2019/2/12,11
17890,71,2019/2/12,2
16877,65,2019/2/12,3
22992,417,2019/2/12,6
16348,462,2019/2/12,1
8556,172,2019/2/12,7
147,237,2019/2/12,3
6434,444,2019/2/12,2
15490,4,2019/2/12,2
10810,376,2019/2/12,5
13720,88,2019/2/12,1
6076,389,2019/2/12,4
12666,55,2019/2/12,6
1189,365,2019/2/12,6
20429,138,2019/2/12,7
513,69,2019/2/12,1
20455,217,2019/2/12,16
11998,12,2019/2/12,4
3325,226,2019/2/12,3
16516,346,2019/2/12,6
24358,175,2019/2/12,7
15285,70,2019/2/11,3
16803,482,2019/2/11,5
13175,407,2019/2/11,6
432,150,2019/2/11,4
2372,282,2019/2/11,5
22596,227,2019/2/11,5
25211,161,2019/2/11,1
21685,126,2019/2/11,7
7999,276,2019/2/11,34
18375,102,2019/2/11,1
1645,462,2019/2/11,18
6825,390,2019/2/11,2
1403,305,2019/2/11,12
8141,401,2019/2/11,1
5209,297,2019/2/11,1
15869,448,2019/2/11,4
15787,129,2019/2/11,2
9854,225,2019/2/11,1
7158,356,2019/2/11,5
24862,112,2019/2/11,6
14511,455,2019/2/11,4
2328,430,2019/2/11,3
2404,314,2019/2/11,2
13748,450,2019/2/11,5
7723,292,2019/2/11,1
6112,226,2019/2/11,5
1067,389,2019/2/11,9
7539,353,2019/2/11,2
17202,423,2019/2/11,1
7182,378,2019/2/11,1
2849,66,2019/2/11,1
17652,462,2019/2/11,19
20733,350,2019/2/11,8
180,485,2019/2/11,4
14915,293,2019/2/11,8
3913,255,2019/2/11,1
15478,131,2019/2/11,3
20494,337,2019/2/11,1
17073,101,2019/2/11,6
9069,414,2019/2/11,2
2822,362,2019/2/11,5
22323,231,2019/2/11,7
15853,290,2019/2/11,3
15083,374,2019/2/11,7
2483,39,2019/2/11,1
9,381,2019/2/11,9
13617,190,2019/2/11,7
23936,188,2019/2/11,2
21675,9,2019/2/11,16
6073,215,2019/2/11,2
17814,358,2019/2/11,1
6762,75,2019/2/11,2
2267,89,2019/2/11,7
20969,195,2019/2/11,1
55,415,2019/2/11,3
23470,216,2019/2/11,6
6985,333,2019/2/11,1
15129,435,2019/2/11,5
25128,443,2019/2/11,1
18596,484,2019/2/11,1
2778,332,2019/2/11,6
21467,153,2019/2/10,5
19133,396,2019/2/10,3
2901,446,2019/2/10,1
5883,471,2019/2/10,5
16566,270,2019/2/10,4
21396,42,2019/2/10,3
7004,324,2019/2/10,6
21222,393,2019/2/10,1
434,381,2019/2/10,5
2854,25,2019/2/10,1
1095,360,2019/2/10,6
15960,431,2019/2/10,1
9980,487,2019/2/10,6
6260,80,2019/2/10,6
4920,224,2019/2/10,1
19420,439,2019/2/10,5
17107,59,2019/2/10,9
22867,332,2019/2/10,4
5509,238,2019/2/10,4
3633,105,2019/2/10,21
18761,366,2019/2/10,3
14383,417,2019/2/10,5
18585,308,2019/2/10,4
11957,481,2019/2/10,3
15891,330,2019/2/10,1
12472,296,2019/2/10,3
12399,304,2019/2/10,2
2542,409,2019/2/10,6
12100,120,2019/2/10,4
11279,400,2019/2/10,2
22607,140,2019/2/10,4
15216,457,2019/2/10,4
16356,174,2019/2/10,20
14328,435,2019/2/10,5
8947,451,2019/2/10,6
12811,392,2019/2/10,1
14426,132,2019/2/10,39
3896,127,2019/2/9,7
9986,471,2019/2/9,6
14734,479,2019/2/9,1
11139,65,2019/2/9,4
17483,64,2019/2/9,6
79,3,2019/2/9,1
17403,365,2019/2/9,6
4046,356,2019/2/9,5
1484,448,2019/2/9,13
4228,184,2019/2/9,8
12522,442,2019/2/9,2
25,383,2019/2/9,2
12259,364,2019/2/9,1
8757,249,2019/2/9,4
23054,249,2019/2/9,5
16028,215,2019/2/9,6
8477,176,2019/2/9,3
16155,116,2019/2/9,12
4272,72,2019/2/9,4
8161,382,2019/2/9,5
1240,19,2019/2/9,3
24781,330,2019/2/9,4
17949,136,2019/2/9,4
2230,387,2019/2/9,5
19447,125,2019/2/9,2
21260,452,2019/2/9,8
10870,63,2019/2/9,1
7459,273,2019/2/9,1
21199,310,2019/2/9,6
7836,366,2019/2/9,1
17281,332,2019/2/9,3
21716,367,2019/2/9,1
928,62,2019/2/9,6
2568,186,2019/2/9,3
25121,327,2019/2/9,1
8450,145,2019/2/9,1
23914,264,2019/2/9,6
14316,176,2019/2/9,3
11454,13,2019/2/9,31
2129,125,2019/2/9,5
18476,440,2019/2/9,1
19308,332,2019/2/9,5
17091,347,2019/2/9,4
18209,219,2019/2/9,3
4973,24,2019/2/9,6
9029,408,2019/2/9,3
12909,183,2019/2/9,9
20415,469,2019/2/9,5
16246,312,2019/2/9,6
13494,261,2019/2/9,6
11246,494,2019/2/9,3
9096,83,2019/2/9,1
1453,66,2019/2/9,11
412,242,2019/2/8,1
11944,25,2019/2/8,2
20053,270,2019/2/8,1
24068,397,2019/2/8,2
4365,314,2019/2/8,6
16726,175,2019/2/8,8
4911,185,2019/2/8,4
22457,85,2019/2/8,8
8207,34,2019/2/8,1
9358,494,2019/2/8,1
10386,13,2019/2/8,4
9409,116,2019/2/8,4
21908,11,2019/2/8,4
10519,325,2019/2/8,2
7486,10,2019/2/8,9
813,242,2019/2/8,3
9686,158,2019/2/8,1
2572,103,2019/2/8,2
10034,1,2019/2/8,6
1691,277,2019/2/8,7
20964,385,2019/2/8,1
22627,296,2019/2/8,4
25186,168,2019/2/8,1
21769,320,2019/2/8,18
9147,316,2019/2/8,4
8588,431,2019/2/8,5
7709,70,2019/2/8,5
4593,238,2019/2/8,5
18734,22,2019/2/8,1
14932,387,2019/2/8,33
502,370,2019/2/8,5
10509,230,2019/2/8,3
23410,250,2019/2/8,7
66,316,2019/2/8,1
24849,213,2019/2/8,3
13435,135,2019/2/8,2
3794,397,2019/2/8,2
16698,36,2019/2/8,3
5639,102,2019/2/8,6
10684,80,2019/2/8,15
86,454,2019/2/8,1
17299,186,2019/2/8,2
17651,77,2019/2/8,4
13898,258,2019/2/8,6
12073,401,2019/2/8,4
15522,22,2019/2/8,5
2714,307,2019/2/8,3
18003,138,2019/2/8,1
23036,121,2019/2/8,5
13652,438,2019/2/8,5
2938,211,2019/2/8,16
22166,172,2019/2/8,5
3450,356,2019/2/8,1
7836,58,2019/2/8,4
17322,175,2019/2/8,6
4403,309,2019/2/8,5
3196,145,2019/2/7,6
22148,112,2019/2/7,1
12034,4,2019/2/7,2
16476,209,2019/2/7,5
9814,141,2019/2/7,7
3943,254,2019/2/7,1
20129,242,2019/2/7,3
13375,26,2019/2/7,1
21018,361,2019/2/7,6
21172,34,2019/2/7,1
15581,258,2019/2/7,5
4910,370,2019/2/7,7
24074,303,2019/2/7,2
19607,473,2019/2/7,4
7782,447,2019/2/7,3
1624,113,2019/2/7,5
23398,347,2019/2/7,4
17376,172,2019/2/7,2
22029,262,2019/2/7,7
22764,274,2019/2/7,6
21952,426,2019/2/7,1
10967,451,2019/2/7,6
507,145,2019/2/7,3
15047,476,2019/2/7,3
8941,53,2019/2/7,1
24005,44,2019/2/7,1
12772,444,2019/2/7,7
16541,223,2019/2/7,1
20860,464,2019/2/7,7
19134,398,2019/2/7,2
21504,174,2019/2/7,3
12354,235,2019/2/7,1
9556,54,2019/2/7,3
10377,325,2019/2/7,1
928,476,2019/2/7,7
10044,313,2019/2/7,5
4115,467,2019/2/7,19
4140,462,2019/2/7,1
7487,101,2019/2/7,10
11320,431,2019/2/7,3
1068,481,2019/2/7,1
7301,257,2019/2/7,17
16625,190,2019/2/7,5
11708,246,2019/2/7,3
3474,224,2019/2/7,1
14802,380,2019/2/6,2
20462,241,2019/2/6,8
2655,290,2019/2/6,11
639,274,2019/2/6,2
24857,323,2019/2/6,6
14441,500,2019/2/6,1
8449,402,2019/2/6,1
23688,434,2019/2/6,14
12599,219,2019/2/6,2
22502,260,2019/2/6,8
11309,410,2019/2/6,4
15724,271,2019/2/6,2
18573,50,2019/2/6,1
10245,396,2019/2/6,29
8478,346,2019/2/6,6
14063,273,2019/2/6,1
18680,451,2019/2/6,1
934,448,2019/2/6,4
1223,197,2019/2/6,9
19495,126,2019/2/6,1
23740,16,2019/2/6,6
10492,276,2019/2/6,3
14704,250,2019/2/6,2
10879,215,2019/2/6,3
2238,157,2019/2/6,1
4089,32,2019/2/6,6
17299,97,2019/2/6,4
10503,41,2019/2/6,7
18581,402,2019/2/6,6
2090,297,2019/2/6,2
24817,389,2019/2/6,5
2395,414,2019/2/6,4
5951,438,2019/2/6,4
9044,99,2019/2/6,14
20835,217,2019/2/6,4
21834,73,2019/2/6,4
2345,288,2019/2/6,6
23460,14,2019/2/6,3
18530,221,2019/2/6,12
24825,102,2019/2/6,1
18838,315,2019/2/5,7
3305,85,2019/2/5,5
17641,430,2019/2/5,1
6583,417,2019/2/5,1
10136,193,2019/2/5,6
4785,88,2019/2/5,6
3807,260,2019/2/5,5
18844,146,2019/2/5,6
22810,396,2019/2/5,5
13268,269,2019/2/5,1
18279,153,2019/2/5,7
8597,98,2019/2/5,6
23495,206,2019/2/5,1
16143,284,2019/2/5,2
19160,191,2019/2/5,5
16452,338,2019/2/5,4
18100,277,2019/2/5,6
13862,111,2019/2/5,1
21497,447,2019/2/5,4
6096,272,2019/2/5,5
13557,98,2019/2/5,5
20473,277,2019/2/5,6
2309,114,2019/2/5,4
12131,52,2019/2/5,1
5746,328,2019/2/5,2
21682,174,2019/2/5,6
15519,98,2019/2/5,2
27,288,2019/2/5,5
3178,45,2019/2/5,5
16217,45,2019/2/5,1
19999,207,2019/2/5,7
11687,213,2019/2/5,1
22726,186,2019/2/5,5
20400,367,2019/2/5,6
12263,36,2019/2/5,3
19074,319,2019/2/5,1
17149,247,2019/2/5,8
22499,357,2019/2/5,1
17309,316,2019/2/5,6
416,92,2019/2/5,1
12555,201,2019/2/5,1
14291,160,2019/2/5,1
2246,54,2019/2/5,4
19027,9,2019/2/5,17
8812,170,2019/2/4,7
5834,258,2019/2/4,18
1732,24,2019/2/4,4
10920,87,2019/2/4,5
12945,366,2019/2/4,2
3184,261,2019/2/4,1
21919,204,2019/2/4,2
19258,25,2019/2/4,4
21747,290,2019/2/4,19
1300,332,2019/2/4,5
20994,27,2019/2/4,4
24713,5,2019/2/4,3
5160,123,2019/2/4,1
20954,335,2019/2/4,5
2069,84,2019/2/4,15
13920,365,2019/2/4,7
21766,470,2019/2/4,2
19259,50,2019/2/4,3
10623,377,2019/2/4,3
4962,475,2019/2/4,7
4314,464,2019/2/4,8
21339,248,2019/2/4,1
5929,314,2019/2/4,3
2363,283,2019/2/4,7
5967,269,2019/2/4,9
19294,218,2019/2/4,6
4386,463,2019/2/4,4
12676,391,2019/2/4,4
11584,71,2019/2/4,4
15245,180,2019/2/4,7
835,227,2019/2/4,1
7220,116,2019/2/3,7
19654,381,2019/2/3,4
16246,251,2019/2/3,6
20206,3,2019/2/3,7
15001,66,2019/2/3,5
7887,341,2019/2/3,1
5343,83,2019/2/3,3
9399,33,2019/2/3,4
3843,27,2019/2/3,3
8099,135,2019/2/3,6
10579,392,2019/2/3,1
19318,262,2019/2/3,6
1094,284,2019/2/3,5
4957,53,2019/2/3,1
18071,276,2019/2/3,5
19196,104,2019/2/3,4
14857,14,2019/2/3,7
3913,498,2019/2/3,5
12960,356,2019/2/3,5
7862,497,2019/2/3,1
9296,444,2019/2/3,3
8028,135,2019/2/3,2
13717,466,2019/2/3,7
19650,397,2019/2/3,7
19665,273,2019/2/3,6
23463,468,2019/2/3,35
11904,67,2019/2/3,2
8208,335,2019/2/3,3
1140,490,2019/2/3,5
24249,389,2019/2/3,3
21237,283,2019/2/3,1
2502,293,2019/2/3,2
18123,228,2019/2/2,5
20508,134,2019/2/2,1
8286,132,2019/2/2,1
9108,108,2019/2/2,5
1795,367,2019/2/2,6
17424,162,2019/2/2,5
9096,171,2019/2/2,3
10561,423,2019/2/2,7
8837,498,2019/2/2,19
14844,376,2019/2/2,6
7209,15,2019/2/2,2
7947,344,2019/2/2,6
22142,374,2019/2/2,6
22490,217,2019/2/2,6
21009,288,2019/2/2,1
23374,108,2019/2/2,1
25120,290,2019/2/2,2
4021,494,2019/2/2,7
6563,230,2019/2/2,4
17832,267,2019/2/2,7
4501,441,2019/2/2,19
15003,418,2019/2/2,2
3133,238,2019/2/2,8
4108,343,2019/2/2,3
9180,457,2019/2/2,5
5990,352,2019/2/2,7
20123,375,2019/2/2,4
17755,246,2019/2/2,3
9759,192,2019/2/2,6
3532,262,2019/2/2,1
10125,302,2019/2/2,2
12322,359,2019/2/2,5
22176,359,2019/2/2,6
1087,460,2019/2/2,1
13400,409,2019/2/1,3
22313,175,2019/2/1,7
5729,190,2019/2/1,15
6653,324,2019/2/1,1
19299,173,2019/2/1,2
18480,350,2019/2/1,1
17153,83,2019/2/1,1
19197,458,2019/2/1,4
15268,236,2019/2/1,4
10571,55,2019/2/1,18
1409,353,2019/2/1,4
873,141,2019/2/1,8
10509,129,2019/2/1,1
1306,268,2019/2/1,4
20021,472,2019/2/1,1
13335,370,2019/2/1,3
1620,169,2019/2/1,1
6248,113,2019/2/1,7
6330,327,2019/2/1,4
2683,241,2019/2/1,6
17741,495,2019/2/1,1
12402,34,2019/2/1,3
4812,93,2019/2/1,1
24601,27,2019/2/1,1
12006,391,2019/2/1,1
4808,474,2019/2/1,3
11993,294,2019/2/1,1
19180,19,2019/2/1,1
21540,422,2019/2/1,2
22520,380,2019/2/1,3
10567,226,2019/2/1,6
8860,195,2019/2/1,3
19248,172,2019/2/1,1
13885,432,2019/2/1,7
22,52,2019/2/1,4
17057,329,2019/2/1,4
6422,358,2019/2/1,7
5837,448,2019/2/1,1
2232,217,2019/2/1,6
5088,203,2019/2/1,5
22294,182,2019/2/1,1
8365,266,2019/2/1,1
6614,272,2019/2/1,4
4567,146,2019/2/1,2
5314,296,2019/2/1,4
14201,386,2019/2/1,11
14307,268,2019/2/1,6
19606,31,2019/2/1,6
20914,199,2019/2/1,6
4863,196,2019/2/1,6
15603,326,2019/2/1,1
14046,427,2019/2/1,4
19990,409,2019/2/1,5
22069,255,2019/2/1,1
1118,28,2019/2/1,3
10591,358,2019/2/1,1
6323,160,2019/2/1,5
15087,305,2019/2/1,4
590,94,2019/2/1,11
15869,189,2019/2/1,4
2253,179,2019/2/1,16
10854,319,2019/2/1,1
21645,419,2019/2/1,4
2759,472,2019/2/1,9
7995,341,2019/2/1,8
10915,274,2019/2/1,2
13795,343,2019/1/31,7
5148,191,2019/1/31,7
19990,445,2019/1/31,6
14251,428,2019/1/31,17
24863,192,2019/1/31,2
8888,472,2019/1/31,4
906,157,2019/1/31,2
23663,28,2019/1/31,1
10954,246,2019/1/31,7
6922,325,2019/1/31,7
16600,278,2019/1/31,1
16298,243,2019/1/31,2
285,445,2019/1/31,1
24022,485,2019/1/31,5
20105,97,2019/1/31,3
14895,184,2019/1/31,8
3660,356,2019/1/31,6
13715,104,2019/1/31,7
